filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,label
hiphop.00068.wav_seg2,220500,0.4406656,0.084350035,0.2534977,0.011337499,2582.1075064606375,644839.8314358282,2775.4119510542723,126498.98341364156,5820.784524090052,1913979.6560323553,0.09578695983178655,0.002643884635947184,2.1997117e-05,0.03221671,0.00093667296,0.016802458,[184.5703125],hiphop
hiphop.00068.wav_seg3,220500,0.38967738,0.09357049,0.18609463,0.010780372,2508.323058396799,843091.886163633,2695.4687883362553,174125.13131495702,5476.877786941705,2964702.2254365,0.09813660092807425,0.0038902216811251503,-9.15616e-06,0.014903549,0.0003790874,0.015275057,[95.703125],hiphop
hiphop.00003.wav_seg1,220500,0.4958896,0.08740925,0.25749326,0.012936327,2371.0040932269903,546229.3781178144,2315.3496437204485,191279.28761915263,4958.931808294664,2048545.1123358938,0.09058806735788863,0.0019048247670350308,-7.3029264e-06,0.029717937,-0.00041916256,0.02846646,[92.28515625],hiphop
hiphop.00003.wav_seg2,220500,0.49194422,0.08636672,0.26475504,0.013259222,2532.1854324742776,642008.847225455,2402.8372774922213,204619.68990865827,5282.07973825406,2045612.1285912008,0.09603733142401392,0.0020117920600327245,3.2243555e-05,0.030576807,-0.00045432276,0.031105675,[92.28515625],hiphop
hiphop.00003.wav_seg3,220500,0.41233078,0.096954085,0.27605423,0.014319289,2570.2820390744887,281275.5301895889,2270.727552535806,178570.41020728165,5114.060800645301,1276264.427662327,0.12343092916183294,0.0023393378522993274,-4.4561013e-05,0.026795637,-0.0005387738,0.038497694,[92.28515625],hiphop
hiphop.00086.wav_seg1,220500,0.51070553,0.08892877,0.07537439,0.0018985812,2000.703478596084,477861.6907715671,2157.5399546506096,123789.47662738478,4288.205005619199,1750989.618199722,0.0709888431699536,0.0029267900034143294,-4.2811924e-05,0.004074493,-0.0004918187,0.0014449097,[99.38401442],hiphop
hiphop.00086.wav_seg2,220500,0.49575302,0.089549586,0.07774104,0.0017415864,1979.724252607373,483869.882608418,2121.735150107647,120188.8996569525,4167.649044736079,1924338.572629781,0.0732421875,0.0029916143749263613,-2.9922363e-05,0.004465229,-0.00046459225,0.0013985577,[99.38401442],hiphop
hiphop.00086.wav_seg3,220500,0.440216,0.0904839,0.08389443,0.0017303231,2269.5214720053696,319251.6089457748,2314.7773746215544,62608.15490337995,4976.742914823811,1243768.0197792582,0.09491575732308585,0.0025923502651795365,-3.4446868e-05,0.0048123174,-0.00048517893,0.0015484631,[99.38401442],hiphop
hiphop.00054.wav_seg1,220500,0.45350066,0.09166417,0.12511183,0.0020404586,3189.293367172494,768727.1792600028,3276.8010083216363,120853.0837696273,7465.026940436485,1955193.8243638955,0.12416051877900232,0.005637402894138689,-1.3104901e-06,0.006034484,-2.0609028e-05,0.0062596127,[112.34714674],hiphop
hiphop.00054.wav_seg2,220500,0.45070767,0.09501,0.121905185,0.0017555977,3396.083569166749,1010598.2810920144,3359.6397156242697,112174.94628991529,7814.604254277842,1567575.4725053513,0.13593591393561485,0.007620586406024279,1.5852918e-05,0.0062496713,-9.986927e-07,0.005862546,[112.34714674],hiphop
hiphop.00054.wav_seg3,220500,0.43580347,0.08839974,0.12517944,0.001759274,3190.5555348793673,700309.8166949383,3328.0967317278964,104562.76022179543,7579.23785074681,1560254.339841051,0.11822863797853829,0.0045451937926158205,2.101035e-05,0.0062662703,1.19843635e-05,0.0059114005,[112.34714674],hiphop
hiphop.00027.wav_seg1,220500,0.45824355,0.09381258,0.1326639,0.0018602851,2886.2577443859586,1454919.60832436,2729.8350510955593,234392.9292213532,6044.210241897476,3568026.417867901,0.11170198303364269,0.010168428117762331,0.0007189895,0.008720372,0.0012792766,0.007441197,[92.28515625],hiphop
hiphop.00027.wav_seg2,220500,0.4058757,0.09808056,0.13524827,0.0018148607,2571.0575811271237,954624.4404192647,2603.5649815749202,197898.8782538649,5498.06126286978,3131587.044686992,0.10412965849767981,0.0078831429343174,0.00064893236,0.010858461,0.0011621865,0.00566537,[92.28515625],hiphop
hiphop.00027.wav_seg3,220500,0.41608727,0.0948409,0.13660079,0.0017290425,2452.409012662861,743164.0761041945,2558.905143815601,201899.78562765912,5342.307757667489,2884868.5255759056,0.09201325949825986,0.004061606177768455,0.00052415207,0.010597257,0.0011253131,0.0062619452,[92.28515625],hiphop
hiphop.00019.wav_seg1,220500,0.4338733,0.0924604,0.19074176,0.013340749,2733.6994038533503,803134.4999021334,2450.2603626876266,362908.53772525437,5597.708533479554,3127953.717717392,0.13103497498549885,0.0045232149163645565,-0.001595224,0.007516736,-0.006487751,0.029909631,[135.99917763],hiphop
hiphop.00019.wav_seg2,220500,0.4325409,0.09095456,0.24960554,0.009942192,2403.7689512458774,723205.268845706,2446.211846778383,397779.07082526287,5252.4528485716355,3588601.4476858648,0.08360711825696056,0.0014091399412627314,-0.0008218845,0.024992999,-0.0074191773,0.025653467,[135.99917763],hiphop
hiphop.00019.wav_seg3,220500,0.42677942,0.09249118,0.2369541,0.010081513,2274.2310265113783,847697.0744681702,2338.9014781922506,410074.3306733295,4922.135511075261,3910515.0736058895,0.08547980713457076,0.0022546771001841722,-0.0010702763,0.02234681,-0.0075461552,0.024945853,[99.38401442],hiphop
hiphop.00035.wav_seg1,220500,0.5287477,0.083531134,0.18458019,0.007984596,2868.027964344881,1219423.4290648631,2827.5433540648273,193448.97792800577,6147.030037793648,3512696.976730964,0.10367536434164733,0.00927078357284406,-0.00023198238,0.027836682,-0.0010712593,0.008470619,[143.5546875],hiphop
hiphop.00035.wav_seg2,220500,0.5254281,0.087160125,0.20040171,0.008592176,2648.5571394734366,829905.8034851411,2797.0064095074863,149344.94350509637,6007.1141785092805,2580089.3641612856,0.09173229952146171,0.006052422944861575,-0.00034431551,0.03230872,-0.0012727266,0.009500232,[143.5546875],hiphop
hiphop.00035.wav_seg3,220500,0.5331211,0.08534272,0.18812053,0.008671339,2959.0424113021713,1204350.5945142363,2868.2542186841483,149621.15048129758,6421.241140697506,2553026.3676076448,0.11401876993909513,0.011230271655288619,-0.00029460626,0.02972456,-0.0009776294,0.008256546,[112.34714674],hiphop
hiphop.00069.wav_seg1,220500,0.49103302,0.0882976,0.27859595,0.006667014,3304.5623238405196,1253331.9444527754,3101.0569489241084,70982.42625394011,6979.755474187935,1364825.9048380775,0.12462274325696056,0.008637002182082819,5.517149e-05,0.051619362,7.657845e-05,0.012373899,[135.99917763],hiphop
hiphop.00069.wav_seg2,220500,0.46975157,0.09260222,0.25046077,0.007970979,3436.635563107179,957943.4602595164,3181.7653320045492,88526.93690260207,7346.244596052059,1513776.239423967,0.13258252066415313,0.008262923802395154,-3.0650992e-06,0.03779318,-6.85953e-05,0.013824183,[129.19921875],hiphop
hiphop.00069.wav_seg3,220500,0.5077081,0.084011704,0.28536877,0.0052052573,3155.644551534889,737217.6884690933,3135.94639372178,96544.01430530487,6924.14884987674,1315483.0641687377,0.10470970490139211,0.0038000638239773657,5.521134e-05,0.056307163,7.113828e-05,0.011124471,[129.19921875],hiphop
hiphop.00074.wav_seg1,220500,0.47730768,0.08235701,0.2136201,0.010346342,2723.2176296391003,657552.1267660201,2693.029306706981,106656.02533006285,5906.067999111804,1350014.5072240946,0.10903059744779582,0.004517561641329247,6.637916e-05,0.032638118,2.651353e-05,0.009447417,[99.38401442],hiphop
hiphop.00074.wav_seg2,220500,0.4564323,0.08788777,0.20613126,0.010668865,2781.023877927922,828351.8720793563,2737.3016017045024,137533.3258914267,5997.271855967228,1911761.4854293822,0.1078138594837587,0.004751659179043013,-3.1900567e-05,0.030091768,-0.0002024524,0.010137585,[99.38401442],hiphop
hiphop.00074.wav_seg3,220500,0.49210972,0.08319643,0.20455016,0.009986681,2819.662960683348,689730.3732909827,2706.613861483674,106052.32330003187,6001.218777189675,1374459.3823776417,0.11491829502610208,0.004792847597090969,-1.0538555e-05,0.028911825,-0.00014633883,0.009572698,[99.38401442],hiphop
hiphop.00007.wav_seg1,220500,0.40796554,0.09193978,0.2575757,0.010162188,1932.8863715893262,431451.57662710594,2142.691776555073,162462.27762165517,4184.685755329177,1896792.5536787966,0.07881607091067286,0.002339871277628097,4.6371802e-05,0.036093224,-0.00031946978,0.020220185,[123.046875],hiphop
hiphop.00007.wav_seg2,220500,0.4494686,0.08669892,0.26132473,0.009697024,2092.151669219747,607716.4792456379,2323.405376838672,209529.5617207095,4692.514625779438,2613617.1960517587,0.08025599079176333,0.003633418276661112,8.519199e-07,0.028330235,-0.0006109597,0.025868673,[123.046875],hiphop
hiphop.00007.wav_seg3,220500,0.43740875,0.08640304,0.27216372,0.008449799,2109.7625250421406,433017.14950413886,2335.3452253117966,226455.96138673634,4747.946386492169,2572951.429330278,0.07650608142401392,0.0016834924424866608,-3.453124e-05,0.030056173,-0.00059531035,0.026849782,[123.046875],hiphop
hiphop.00042.wav_seg1,220500,0.44215623,0.08924866,0.22841944,0.011080421,2832.514116954858,1114950.6902637845,2736.058644905395,172295.52692014608,5947.535652461572,2796647.152599812,0.09893416473317865,0.004181255504839733,-1.1931716e-05,0.042543266,5.9961832e-05,0.010839371,[92.28515625],hiphop
hiphop.00042.wav_seg2,220500,0.42785525,0.09136809,0.24502021,0.0065524396,2965.567248033015,870984.5587040919,2863.3045474968935,111233.29955080402,6310.90221006743,2006584.84718704,0.10444120685904873,0.006131656928640026,-1.9492034e-05,0.041702356,-7.9243306e-05,0.0131318215,[129.19921875],hiphop
hiphop.00042.wav_seg3,220500,0.46513477,0.08716764,0.27013966,0.0064228023,2925.8890780069923,976901.7228796534,2692.4785109568807,150413.88851340156,5833.9742355169665,2562917.092411616,0.1037104843387471,0.006871299433668788,3.2377473e-05,0.054946724,-0.00014623792,0.013745109,[92.28515625],hiphop
hiphop.00044.wav_seg1,220500,0.35982415,0.09130144,0.020470675,0.0002545211,2951.8815231974313,1235801.0131224573,2219.896084736696,259241.05318076783,4796.35862275232,3070878.14177161,0.18918349405452436,0.010383220158932121,0.0002640119,0.00016162168,5.4622207e-05,0.00038701278,[89.10290948],hiphop
hiphop.00044.wav_seg2,220500,0.34847665,0.08676783,0.0335075,0.00041207872,2605.400428801725,309648.5453388324,2420.7166891542997,174113.90579525783,4727.362442901682,2056365.7429341814,0.14625892727668213,0.0022589762738185067,0.00012486504,0.00072614267,0.00016001203,0.00037249163,[117.45383523],hiphop
hiphop.00044.wav_seg3,220500,0.3677739,0.09218635,0.06009185,0.001566037,2086.7347301640107,1458758.8046704293,2393.9445325281586,318576.5294719306,4089.6099187935033,6070185.13332822,0.09412725674303944,0.008624104345446316,3.829652e-05,0.004073263,0.00023429006,0.00047087477,[117.45383523],hiphop
hiphop.00024.wav_seg1,220500,0.4274947,0.08361559,0.18753785,0.008701857,2563.3227792628686,428571.61444706464,2195.099928184843,206709.88665199047,5009.917037503626,1777495.0199910474,0.14123903349767983,0.003092738377795164,-0.0017962434,0.008246719,-0.0034734388,0.022430114,[103.359375],hiphop
hiphop.00024.wav_seg2,220500,0.43495196,0.08476938,0.18012516,0.0068038134,2475.0532681364066,297716.6163862144,2137.3620786628317,160457.22620134347,4851.840344493185,1358817.161428951,0.137717970562645,0.0026167103264701087,-0.0018449599,0.007978962,-0.0030508414,0.018413294,[103.359375],hiphop
hiphop.00024.wav_seg3,220500,0.427695,0.087137245,0.16779432,0.0072114356,2517.2432784340235,441878.091013,2157.7172615628765,160938.61296631172,4929.130055013776,1527119.396020492,0.13683204031322505,0.003636751151772968,-0.0019290799,0.0072825407,-0.0028262879,0.016401485,[103.359375],hiphop
hiphop.00005.wav_seg1,220500,0.5040931,0.07902274,0.2469478,0.00511525,2736.5923648374137,350283.75427387696,2506.7867948027724,72868.30629700016,5796.003854136456,808465.3512942715,0.1272284204611369,0.0029511164044336096,-0.00027278252,0.03142714,-0.002834425,0.015964715,[143.5546875],hiphop
hiphop.00005.wav_seg2,220500,0.4928339,0.082591906,0.26893553,0.004980697,2658.4502965659044,179064.57355120737,2501.9716285927234,29515.64581338548,5747.316832221578,283860.84860813204,0.11939892691415313,0.002397991602753264,-0.00026117676,0.033196047,-0.0028949094,0.019871406,[69.83741554],hiphop
hiphop.00005.wav_seg3,220500,0.48114803,0.0840499,0.2684803,0.005809619,2731.090024881941,208682.00340288153,2524.8000149807635,42882.971815451325,5842.967220580771,377216.6046068848,0.12629604118329466,0.0024499912491857947,-0.00032473868,0.033483393,-0.0029591443,0.020472543,[143.5546875],hiphop
hiphop.00095.wav_seg1,220500,0.56667894,0.06524901,0.116015054,0.0018327408,2753.4043041161335,244061.1739409745,2279.713515786342,46962.94205002194,5404.858964889067,602834.3956068995,0.16380419808584687,0.0027434805913596574,-1.913597e-05,0.0043114983,-0.0007979997,0.0050300686,[112.34714674],hiphop
hiphop.00095.wav_seg2,220500,0.5698613,0.06441743,0.10188292,0.0016947602,2769.5309889124283,264667.99453178653,2309.8241893793784,51827.07190964883,5479.600662974913,601410.9946076628,0.15902901138341066,0.002803521454050291,-1.8211255e-06,0.0034824088,-0.00074609055,0.003995479,[112.34714674],hiphop
hiphop.00095.wav_seg3,220500,0.5394689,0.07270617,0.092165776,0.0015740644,2683.5342348600766,327437.3997079133,2297.668390374762,53300.63154713726,5370.835504731003,776400.9691489906,0.14924752573955916,0.003110338453963875,-3.050865e-05,0.0034382974,-0.00075254194,0.0027234342,[112.34714674],hiphop
hiphop.00053.wav_seg1,220500,0.5472781,0.07662659,0.10262722,0.0012884263,3063.3255557804605,1162789.7729480164,3217.728970733141,231942.5375528442,6994.394055430685,4312734.292902688,0.1047856094112529,0.004005815678366802,1.0354823e-05,0.0049496726,5.0745854e-07,0.003211107,[107.66601562],hiphop
hiphop.00053.wav_seg2,220500,0.5147097,0.08210018,0.10813385,0.0015787223,3228.6121316958297,1425158.9776806184,3243.2844789312803,228341.03541104548,7186.918877338312,4641068.947528516,0.12331990465487239,0.006363150825245643,-2.3994035e-05,0.0049572154,-1.6132515e-05,0.0041736336,[107.66601562],hiphop
hiphop.00053.wav_seg3,220500,0.46336532,0.09117854,0.11555253,0.0012577322,2944.5769891586347,1324973.8455408434,3200.1931494545934,263263.3658940295,6822.852865338602,4793763.981515145,0.09240184527262181,0.003916964113380855,-1.4270491e-05,0.005994618,-1.707076e-05,0.003907845,[107.66601562],hiphop
hiphop.00014.wav_seg1,220500,0.46950588,0.07573382,0.19691578,0.0027647167,2415.9518878648323,262599.42309051263,2216.265266225913,112519.73916176514,4943.443889573666,1070215.34579414,0.12222552022911833,0.0012048809005247162,1.3550863e-06,0.016845856,0.0007872471,0.009767793,[135.99917763],hiphop
hiphop.00014.wav_seg2,220500,0.5217018,0.06280882,0.17773318,0.003304527,2443.838915583048,324872.4308655862,2104.3149413217616,86467.42743529742,4714.522458671694,907830.5009373291,0.13340727414443154,0.002496401560466919,3.3013446e-05,0.013785018,0.000894731,0.00866332,[135.99917763],hiphop
hiphop.00014.wav_seg3,220500,0.476196,0.078955114,0.18044113,0.004988948,2451.139429267912,208343.9179781138,2032.0386471299062,71643.41365260062,4663.16252175174,652608.4445398581,0.14511242930684454,0.002145560545087096,0.00013936702,0.01504167,0.0005347436,0.0095316535,[135.99917763],hiphop
hiphop.00058.wav_seg1,220500,0.4947795,0.084929,0.1261383,0.004122619,2617.0667205180303,784336.8370346788,2399.6592538138775,119472.13273255233,5123.653318046694,1787310.9140832485,0.127907029437355,0.007395072255458607,-2.4958435e-06,0.00786742,-7.883298e-05,0.006216548,[184.5703125],hiphop
hiphop.00058.wav_seg2,220500,0.5103026,0.077785164,0.13378844,0.0049216487,2549.975653795184,732048.6801852,2381.0596068810282,102859.198734811,5071.319141078161,1524342.4999199419,0.1249059690400232,0.006998023973673678,1.7765766e-05,0.008159013,-7.418063e-05,0.007865114,[172.265625],hiphop
hiphop.00058.wav_seg3,220500,0.51340157,0.07989013,0.1307766,0.0041969847,2861.9090676806877,1317828.2619202558,2462.3533973478875,158098.57572475207,5429.489751758266,2611696.531131912,0.15489164914443154,0.013101178088951502,-1.2822215e-05,0.0078088394,-0.00010823838,0.007024466,[172.265625],hiphop
jazz.00020.wav_seg1,220500,0.290821,0.10489619,0.025790954,0.00022461079,1136.2051450535796,120969.49554407685,1654.6035337751935,89050.24771265879,2544.2653576348607,888901.468462671,0.029907509788283063,0.00029151176208962334,0.000115837945,0.00070065627,0.00022040236,6.1690014e-05,[103.359375],jazz
jazz.00020.wav_seg2,220500,0.31323898,0.09941342,0.022997078,0.00028897525,1233.9958526037656,128280.00353337065,1794.4709154529883,75639.39062077191,2789.3991421657483,1032423.2416498504,0.02898645954176334,0.000314751141444591,0.000122029516,0.00069649506,0.00023345169,3.132907e-05,[107.66601562],jazz
jazz.00020.wav_seg3,220500,0.25536382,0.10162362,0.03250005,0.00027921828,1144.8132296032968,95128.3099249114,1588.5183395287263,58384.767401279176,2409.4205427059164,574665.4663315435,0.03986119670823666,0.0008465529095240257,0.000101070436,0.0010560836,0.0002476928,0.00011702158,[107.66601562],jazz
jazz.00070.wav_seg1,220500,0.29752994,0.09322188,0.09047485,0.0015319241,1115.1647245222675,188018.05477538067,1573.181765455065,155802.77760408394,1978.256869924594,1047176.9368199891,0.04548832656612529,0.0005282946106432141,-0.017495891,0.007207199,-0.0015373848,0.00066902896,[123.046875],jazz
jazz.00070.wav_seg2,220500,0.25553843,0.08782311,0.08204572,0.0010509974,1119.403640758509,136138.42605437944,1549.0177746953275,134328.86433981254,1953.1764338022042,786076.1066698566,0.052204176334106726,0.0006641167906574711,-0.019579366,0.005270201,-0.0011444032,0.0006538281,[103.359375],jazz
jazz.00070.wav_seg3,220500,0.27627817,0.08767161,0.08657389,0.0014126108,1120.5831814276894,160459.9591523469,1519.0750691160927,139106.3192227865,1948.7049217843678,778771.7340980937,0.052201910527842225,0.0004362669848497837,-0.016189506,0.006383773,-0.0013592823,0.0007991513,[107.66601562],jazz
jazz.00034.wav_seg1,220500,0.30883342,0.091777526,0.12123629,0.0016650339,1902.5509718750266,478865.4234156584,1768.2042427333297,51913.096672090884,3662.368186720563,1073048.0260823548,0.09532926696635731,0.003956558716427999,7.415043e-05,0.008491672,-8.296784e-05,0.003761174,[99.38401442],jazz
jazz.00034.wav_seg2,220500,0.32748306,0.09005089,0.124544516,0.0015196911,1624.8604867469246,130306.49844289149,1744.5694397444724,24592.11894164944,3361.4279337659514,370888.52708224865,0.06690246157192575,0.0010360879778092559,-0.00014290951,0.01080189,-4.7831287e-05,0.0020294269,[198.76802885],jazz
jazz.00034.wav_seg3,220500,0.29887298,0.08666042,0.14392081,0.0013062824,1750.626883875653,152876.30226943907,1826.539157469523,10349.852193939072,3694.967757576856,229312.7929635034,0.07540943119199536,0.0013512182792486847,-0.00037088105,0.014533823,-3.4586305e-05,0.0023288573,[99.38401442],jazz
jazz.00036.wav_seg1,220500,0.29753336,0.08434913,0.08011312,0.00075625593,1567.6636917846745,87939.93220225921,1438.5128751176558,4634.3343785152365,2822.248518162703,191206.39309029817,0.12010019395301624,0.0018152584763846855,8.350519e-05,0.0030951523,0.0003429547,0.0016753599,[129.19921875],jazz
jazz.00036.wav_seg2,220500,0.29868755,0.08709592,0.08804311,0.0015790819,1317.3959621668068,71836.3760626129,1276.0980557166467,16061.216342782027,2351.4907305865718,244259.75649986294,0.08458368075696056,0.0012609741344459398,0.00016974384,0.0036724536,0.0004445493,0.0023077617,[123.046875],jazz
jazz.00036.wav_seg3,220500,0.36399704,0.08288359,0.07306626,0.0010720388,1565.3602181248016,648465.1399232805,1527.6470094473632,115248.88835185676,2811.7567022549306,1786170.6474464466,0.09338407228828306,0.0058388460746525,9.153332e-05,0.0026981167,0.00036294915,0.0015749551,[83.35433468],jazz
jazz.00010.wav_seg1,220500,0.35111636,0.0906563,0.054565907,0.0014684222,811.7562621701852,172353.6236435354,1041.7072516363487,66937.71760613029,1513.894093949391,751755.3210915494,0.031007558729698376,0.0003734142458242952,-1.7431288e-06,0.00376649,-2.915935e-05,0.00026724173,[112.34714674],jazz
jazz.00010.wav_seg2,220500,0.3071745,0.09311626,0.056669425,0.0018305859,753.2601315102505,133362.99851213052,1018.67479078892,66755.9001544678,1385.8189983323666,632947.9424192723,0.030454702001160093,0.0003251380009044128,-2.7892913e-06,0.00434808,-4.217325e-05,0.00032007828,[117.45383523],jazz
jazz.00010.wav_seg3,220500,0.33180547,0.089437135,0.08102186,0.0012248865,931.4297968461375,189998.9251743617,1070.5471867751792,71679.73872332624,1777.8132250580047,694639.4393010647,0.03762597882830626,0.0006426445845296325,9.019245e-06,0.006736617,-2.27102e-05,0.00043977436,[151.99908088],jazz
jazz.00048.wav_seg1,220500,0.29957584,0.08435611,0.053565864,0.00038063325,1703.2343344801773,154681.5729148857,1926.1588487974923,67348.24423219661,3585.7779305938225,836481.7511222098,0.07283320946925755,0.0008432243545705299,-0.0014269796,0.0022686762,-0.00083547144,0.00035841134,[129.19921875],jazz
jazz.00048.wav_seg2,220500,0.27083245,0.090338655,0.0595767,0.0002822751,1716.9001652181576,107747.4303711729,1927.3297465685976,61417.504578919135,3608.784984048724,667129.0934251414,0.07907663863109049,0.000452890682126509,-0.00137911,0.0030277302,-0.0009317644,0.00026528962,[129.19921875],jazz
jazz.00048.wav_seg3,220500,0.26798987,0.083437026,0.0625897,0.0004966106,1824.4375848030281,124350.6538121312,1990.5018470122066,73748.13402937852,3860.7384489196634,783189.7726190245,0.0854378897186775,0.0005844130416378004,-0.0010587632,0.0029587997,-0.0010307492,0.0005185356,[129.19921875],jazz
jazz.00000.wav_seg1,220500,0.31610042,0.085560575,0.036610574,0.00089966325,1755.678062443548,481816.7203378231,1873.6709948941727,253051.81824333823,3290.733078958817,2379090.6514361505,0.09779559708526682,0.0023569849958618018,-0.000558978,0.0011931057,-0.00038419763,0.0003977028,[86.1328125],jazz
jazz.00000.wav_seg2,220500,0.34544575,0.085602134,0.07170355,0.0016762123,1755.8339428595878,648937.1551597574,1948.5649337503585,310554.29837625223,3396.1258678037993,3176830.928844373,0.09169038210556844,0.002994490609556178,-0.00027563216,0.0032138503,-0.0006804462,0.0014613457,[123.046875],jazz
jazz.00000.wav_seg3,220500,0.37381795,0.08227257,0.031835094,0.0011035677,1002.0613725943961,153340.50227802887,1442.4716546541788,137699.9559891025,1715.1870762942285,737906.5623378928,0.045538174303944315,0.00037341735952131926,-0.00049622904,0.0010182859,-0.00044675055,0.0004130264,[123.046875],jazz
jazz.00032.wav_seg1,220500,0.33816054,0.103161015,0.042208016,0.0006667198,1435.0923005526852,263610.3501376512,1860.8281262570758,161659.82954686234,3104.7031907083815,2066703.666046123,0.055442013486078884,0.0006239601563131837,-7.878681e-06,0.0011714303,-4.8309637e-05,0.0006617357,[135.99917763],jazz
jazz.00032.wav_seg2,220500,0.27770865,0.0998266,0.034032743,0.0004627267,1693.6296236620346,395833.5236851975,2046.5426789439628,148282.5518715534,3637.762380365429,2448055.686512892,0.06628049775232019,0.0020924402295536557,-2.5494974e-06,0.00090188714,-4.238703e-05,0.00039081453,[129.19921875],jazz
jazz.00032.wav_seg3,220500,0.23069125,0.090883076,0.04511392,0.00050476415,1440.762745854433,276802.6388679838,1826.6828920756263,216541.21133740956,3019.9692869960845,2354962.8813769454,0.06226322324535963,0.000715687021563146,-4.3253035e-06,0.0018302002,-3.5678335e-05,0.0003150229,[129.19921875],jazz
jazz.00013.wav_seg1,220500,0.2870725,0.08568609,0.051564824,0.00023132832,1798.5677232883206,97351.57680480213,2324.6273187225634,52023.457300321,4447.580685361079,1038417.2193538006,0.06009484665023202,0.0003107371983726895,7.9192636e-05,0.001852179,0.0004605136,0.00029072238,[99.38401442],jazz
jazz.00013.wav_seg2,220500,0.32656297,0.088430695,0.05465282,0.00019788189,1766.0863498323731,80964.27398788859,2303.8801892258784,47592.54146648027,4332.570398600638,897661.2845249809,0.058665122897331785,0.00028865121145718316,5.0897295e-05,0.0019468827,0.0004661721,0.00037988406,[151.99908088],jazz
jazz.00013.wav_seg3,220500,0.32906032,0.09074137,0.059964184,0.0004758474,1804.9657976014257,84741.50261187961,2310.0620083716267,47325.62440591632,4414.556445765661,880236.1149727027,0.06408266567575406,0.0003349869018211662,6.330598e-05,0.0020420225,0.0004499551,0.00075874507,[151.99908088],jazz
jazz.00043.wav_seg1,220500,0.22708881,0.08793242,0.12064387,0.0016845673,1752.413404833329,108161.16790879585,1730.8853680887214,51656.021364740234,3352.4099681880803,383682.5656867702,0.08969080807714618,0.001212108281603086,-9.2260474e-05,0.012117063,-0.00035045826,0.0016139133,[161.49902344],jazz
jazz.00043.wav_seg2,220500,0.23936279,0.09205159,0.097268745,0.0015719914,1681.053968467985,129679.48064820838,1831.9078001964665,110973.79660808497,3445.2125779437356,1060996.1441944586,0.08340319569315545,0.0004251143766787798,-0.00047934373,0.007765238,-0.0010926579,0.0010901975,[151.99908088],jazz
jazz.00043.wav_seg3,220500,0.3000946,0.08578182,0.11688284,0.0007535411,1849.501792801517,109481.02692719658,1818.7463602832088,84181.20737462527,3588.875514338022,570317.4085916653,0.0834802331061485,0.0008378656973936273,-0.0007470236,0.010543058,-0.0011786062,0.0014365591,[151.99908088],jazz
jazz.00088.wav_seg1,220500,0.27935782,0.091962606,0.11088383,0.0012672683,2289.7515496848814,437227.4853623348,2823.842573036604,267999.48387851263,5237.289676533498,4255315.7335009,0.07605858468677494,0.0005517950733653085,-5.854728e-05,0.0126401335,-0.000113785085,0.00028211443,[129.19921875],jazz
jazz.00088.wav_seg2,220500,0.31968597,0.09517555,0.08333384,0.0010620794,2358.708066594323,432547.33699982415,3005.949012915633,170231.00046444766,5863.92587188225,3067504.261134331,0.06283420642401392,0.0015943858495427216,-3.9016744e-05,0.0067837816,-0.00016704862,0.00041980625,[129.19921875],jazz
jazz.00088.wav_seg3,220500,0.27180958,0.09767024,0.0801093,0.0016085131,2634.48138881891,389267.3934123515,3189.723835280271,187318.98488761755,6666.649710883121,2978871.4003668944,0.0677861260150812,0.000911065403079719,-7.8133424e-05,0.006556674,-0.00011303771,0.00044187746,[129.19921875],jazz
jazz.00053.wav_seg1,220500,0.30887175,0.09176121,0.121298224,0.0016707381,1962.2360512969406,549991.9784323977,1866.0735370434788,73070.83409275213,3769.1848648673144,1320358.8807358504,0.09566800500290024,0.004027094902019558,7.8310164e-05,0.008495004,-7.930283e-05,0.0037715982,[99.38401442],jazz
jazz.00053.wav_seg2,220500,0.32748726,0.09004933,0.12454754,0.001519795,1661.071223540881,135745.40248256508,1818.2212277998594,26684.209271956814,3417.3593047600057,381719.50193873973,0.0669908280162413,0.0010427721894583585,-0.00013945234,0.010801756,-4.3680164e-05,0.0020301198,[198.76802885],jazz
jazz.00053.wav_seg3,220500,0.2988795,0.08665905,0.14392526,0.0013064392,1790.1241081215715,162271.08900783153,1901.2423167166166,12820.779269892986,3746.977187862529,235722.5542543532,0.07551139247389792,0.0013586874043756483,-0.00036748566,0.014533896,-3.0332709e-05,0.0023293642,[99.38401442],jazz
jazz.00052.wav_seg1,220500,0.35800785,0.09436599,0.20874749,0.0025819251,2002.4633622391004,362727.55852499005,2397.8015728869736,132034.4190572975,4496.367629332221,1996697.7217655154,0.06882273238109049,0.001971610392899172,-0.00032004746,0.040126562,-0.0014446151,0.0017392195,[107.66601562],jazz
jazz.00052.wav_seg2,220500,0.38814247,0.08944922,0.15653694,0.005213349,2594.5427595082974,344389.5120072081,2867.784874544388,93780.59705638373,6128.919165095707,1442156.1430991215,0.07259869852088167,0.0012918212587685125,-0.00024687793,0.021906652,-0.0013163837,0.0024906176,[107.66601562],jazz
